20260612-000146	Key	Action	Acc1	Role1	Lv1	Tong1	Num1	Map1	PosX	PosY	Acc2	Role2	Lv2	Tong2	Num2	Map2	Pos2X	Pos2Y	ItemName	ItemG	ItemD	IitemP	ItemDur	ItemSeed	GenTime	Socket1	Socket2	Socket3	EnhanceTimes	Place	X	Y
20260612-014354	ItemAdd	1466563955	rage01	MaJas_ServeR	1090	AllStar	1	200	1279	2759			0		0	0	0	0	Ng­ng ThÇn QuyÕt Lv3	2	150	123	1	188022689	2026-06-12 01:43:54	2048	2048	2048	0	-1	-1	-1
20260612-014354	ItemAdd	1466563955	rage01	MaJas_ServeR	1090	AllStar	1	200	1279	2759			0		0	0	0	0	Thæ Linh Phô ThÓ Lv7	2	150	117	1	-253903085	2026-06-12 01:43:54	2048	2048	2048	0	-1	-1	-1
20260612-014354	ItemAdd	1466563955	rage01	MaJas_ServeR	1090	AllStar	1	200	1279	2759			0		0	0	0	0	Ng­ng ThÇn QuyÕt Lv3	2	150	123	1	219499216	2026-06-12 01:43:54	2048	2048	2048	0	-1	-1	-1
20260612-014354	ItemAdd	1466563955	rage01	MaJas_ServeR	1090	AllStar	1	200	1279	2759			0		0	0	0	0	Ngò Hµnh V« T­íng Lv7	2	150	112	1	1453535249	2026-06-12 01:43:54	2048	2048	2048	0	-1	-1	-1
20260612-014354	ItemAdd	1466563955	rage01	MaJas_ServeR	1090	AllStar	1	200	1279	2759			0		0	0	0	0	Ph¸ Kh«ng Tr¶m A¶nh Lv7	2	150	118	1	1323738883	2026-06-12 01:43:54	2048	2048	2048	0	-1	-1	-1
20260612-014354	ItemAdd	1466563955	rage01	MaJas_ServeR	1090	AllStar	1	200	1279	2759			0		0	0	0	0	Ph¸ Kh«ng Tr¶m A¶nh Lv7	2	150	118	1	-1319438976	2026-06-12 01:43:54	2048	2048	2048	0	-1	-1	-1
20260612-014354	ItemAdd	1466563955	rage01	MaJas_ServeR	1090	AllStar	1	200	1279	2759			0		0	0	0	0	¢m Phong Thùc Cèt Lv7	2	150	110	1	1141098794	2026-06-12 01:43:54	2048	2048	2048	0	-1	-1	-1
20260612-014354	ItemAdd	1466563955	rage01	MaJas_ServeR	1090	AllStar	1	200	1279	2759			0		0	0	0	0	¢m Phong Thùc Cèt Lv7	2	150	110	1	333698096	2026-06-12 01:43:54	2048	2048	2048	0	-1	-1	-1
20260612-014422	ItemAdd	3912887248	rage01	MaJas_ServeR	1090	AllStar	1000	200	1279	2759			0		0	0	0	0	VËt phÈm Xu	2	1	30230	1000	2091070310	2026-06-12 01:44:22	4294905178	0	0	0	-1	-1	-1
20260612-014424	MoneyPay	548769593	rage01	MaJas_ServeR	1090	AllStar	10000000	200	1279	2759			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20260612-014424	ItemAdd	1306792653	rage01	MaJas_ServeR	1090	AllStar	1	200	1279	2759			0		0	0	0	0	Phông tö Ên	2	0	30005	1	-94553961	2026-06-12 01:44:24	593823	4294904156	0	0	-1	-1	-1
20260612-014424	ItemAdd	1306792653	rage01	MaJas_ServeR	1090	AllStar	1	200	1279	2759			0		0	0	0	0	Thanh S­¬ng tr©m	0	108	634	360	-27131856	2026-06-12 01:44:24	4294903920	0	0	0	-1	-1	-1
20260612-014424	ItemAdd	1306792653	rage01	MaJas_ServeR	1090	AllStar	1	200	1279	2759			0		0	0	0	0	Thanh S­¬ng ¸o	0	109	634	360	-1657500326	2026-06-12 01:44:24	4294904258	5181266	0	0	-1	-1	-1
20260612-014424	ItemAdd	1306792653	rage01	MaJas_ServeR	1090	AllStar	1	200	1279	2759			0		0	0	0	0	Thanh S­¬ng trang	0	110	634	360	1790504063	2026-06-12 01:44:24	4294904090	68021	0	0	-1	-1	-1
20260612-014424	ItemAdd	1306792653	rage01	MaJas_ServeR	1090	AllStar	1	200	1279	2759			0		0	0	0	0	Phông 10-H	0	148	138	800	55484342	2026-06-12 01:44:24	926122576	932386016	0	0	-1	-1	-1
20260612-014424	ItemAdd	1306792653	rage01	MaJas_ServeR	1090	AllStar	1	200	1279	2759			0		0	0	0	0	Phông 10-C	0	149	142	800	-495739102	2026-06-12 01:44:24	926164129	932719307	0	0	-1	-1	-1
20260612-014424	ItemAdd	1306792653	rage01	MaJas_ServeR	1090	AllStar	1	200	1279	2759			0		0	0	0	0	Phông 10-T	0	150	138	800	1789281230	2026-06-12 01:44:24	898181909	932845892	0	0	-1	-1	-1
20260612-014438	MoneyPay	ItemCollect	rage01	MaJas_ServeR	1090	AllStar	100000	200	1272	2773			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20260612-014438	ItemAdd	Player.AddItem	rage01	MaJas_ServeR	1090	AllStar	1	200	1272	2773			0		0	0	0	0	Hång nh Trang	0	110	917	360	-321196887	2026-06-12 01:44:38	2048	2048	2048	0	-1	-1	-1
20260612-014438	ItemAdd	PopCollection	rage01	MaJas_ServeR	1090	AllStar	1	200	1272	2773			0		0	0	0	0	Hång nh Trang	0	110	917	360	-321196887	2026-06-12 01:44:38	2048	2048	2048	0	2	1	5
20260612-014438	ItemAdd	PopCollection	rage01	MaJas_ServeR	1090	AllStar	1	200	1272	2773			0		0	0	0	0	Hång nh Trang	0	110	917	360	-321196887	2026-06-12 01:44:38	2048	2048	2048	0	2	1	5
20260612-014450	MoneyPay	CommonEnhanceEmbroidery	rage01	MaJas_ServeR	1090	AllStar	8000000	200	1272	2773			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20260612-014450	ItemConsume	CommonEnhanceEmbroidery	rage01	MaJas_ServeR	1090	AllStar	1	200	1272	2773			0		0	0	0	0	Phông 10-T	0	150	138	800	1789281230	2026-06-12 01:44:24	898181909	932845892	0	0	8	1	0
20260612-014452	large_str	AddItem[/script/online_activites/treasure_box/trigger.lua|OnTimer]			0		2013860751	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20260612-014452	ItemAdd	2013860751	rage01	MaJas_ServeR	1090	AllStar	1	200	1272	2773			0		0	0	0	0	Méc R­¬ng	2	1	30340	1	-1711619075	2026-06-12 01:44:52	2048	2048	2048	0	-1	-1	-1
20260612-014506	ItemAdd	96862040	rage01	MaJas_ServeR	1090	AllStar	1	200	1275	2764			0		0	0	0	0	NhÉn V« Cùc	0	102	31130	100	-1475247737	2026-06-12 01:45:06	925239855	925306650	0	0	-1	-1	-1
20260612-014506	ItemAdd	96862040	rage01	MaJas_ServeR	1090	AllStar	1	200	1275	2764			0		0	0	0	0	Minh Tinh Chi Giíi	0	102	31131	100	2022824163	2026-06-12 01:45:06	925240954	925305373	0	0	-1	-1	-1
20260612-014512	ItemAdd	96862040	rage01	MaJas_ServeR	1090	AllStar	1	200	1275	2764			0		0	0	0	0	Thiªn H¹ V« Song Kh«i	0	103	30207	200	424859205	2026-06-12 01:45:12	0	0	0	15	-1	-1	-1
20260612-014512	ItemAdd	96862040	rage01	MaJas_ServeR	1090	AllStar	1	200	1275	2764			0		0	0	0	0	Thiªn H¹ V« Song Gi¸p	0	100	30207	200	602665322	2026-06-12 01:45:12	0	0	0	15	-1	-1	-1
20260612-014512	ItemAdd	96862040	rage01	MaJas_ServeR	1090	AllStar	1	200	1275	2764			0		0	0	0	0	Thiªn H¹ V« Song Trang	0	101	30207	200	460253156	2026-06-12 01:45:12	0	0	0	15	-1	-1	-1
20260612-014524	ItemAdd	96862040	rage01	MaJas_ServeR	1090	AllStar	1	200	1275	2764			0		0	0	0	0	NhÉn V« Cùc	0	102	31130	100	1776763612	2026-06-12 01:45:24	925241278	925304886	0	0	-1	-1	-1
20260612-014524	ItemAdd	96862040	rage01	MaJas_ServeR	1090	AllStar	1	200	1275	2764			0		0	0	0	0	Minh Tinh Chi Giíi	0	102	31131	100	-619967000	2026-06-12 01:45:24	925239653	925305356	0	0	-1	-1	-1
20260612-014529	ItemAdd	96862040	rage01	MaJas_ServeR	1090	AllStar	1	200	1275	2764			0		0	0	0	0	Thiªn H¹ V« Song Kh«i	0	103	30207	200	-456557724	2026-06-12 01:45:29	0	0	0	15	-1	-1	-1
20260612-014529	ItemAdd	96862040	rage01	MaJas_ServeR	1090	AllStar	1	200	1275	2764			0		0	0	0	0	Thiªn H¹ V« Song Gi¸p	0	100	30207	200	-2116685542	2026-06-12 01:45:29	0	0	0	15	-1	-1	-1
20260612-014529	ItemAdd	96862040	rage01	MaJas_ServeR	1090	AllStar	1	200	1275	2764			0		0	0	0	0	Thiªn H¹ V« Song Trang	0	101	30207	200	192678164	2026-06-12 01:45:29	0	0	0	15	-1	-1	-1
20260612-014533	ItemAdd	96862040	rage01	MaJas_ServeR	1090	AllStar	1	200	1275	2764			0		0	0	0	0	V« Song ChiÕn ThÇn Kh«i	0	103	30651	200	334636275	2026-06-12 01:45:33	0	0	0	15	-1	-1	-1
20260612-014533	ItemAdd	96862040	rage01	MaJas_ServeR	1090	AllStar	1	200	1275	2764			0		0	0	0	0	V« Song ChiÕn ThÇn Gi¸p	0	100	30651	200	320317436	2026-06-12 01:45:33	0	0	0	15	-1	-1	-1
20260612-014533	ItemAdd	96862040	rage01	MaJas_ServeR	1090	AllStar	1	200	1275	2764			0		0	0	0	0	V« Song ChiÕn ThÇn Tran	0	101	30651	200	92398726	2026-06-12 01:45:33	0	0	0	15	-1	-1	-1
20260612-014551	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	Vâ L©m 2 Shiina	2	1	50001	1	1377992340	2026-06-12 01:38:49	4294905164	0	0	0	2	0	0
20260612-014551	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	Méc Linh Phô ThÓ Lv7	2	150	114	1	389011260	2026-06-12 01:43:54	2048	2048	2048	0	2	2	0
20260612-014551	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	[BÝ §iÓn] MËt TÞch TiÒm	0	107	30046	0	955831842	2026-06-12 01:40:11	335610880	336856067	196865	0	2	3	0
20260612-014551	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	Háa Linh Phô ThÓ Lv7	2	150	116	1	-2103811603	2026-06-12 01:43:54	2048	2048	2048	0	2	4	0
20260612-014551	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	La H¸n QuyÒn quyÕt	2	6	12	1	-659030669	2026-06-12 01:40:26	4294916398	0	0	0	2	0	1
20260612-014551	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	Ca DiÖp Thèi quyÕt	2	6	13	1	1585778864	2026-06-12 01:40:26	4294917453	0	0	0	2	1	1
20260612-014551	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	HuÖ Nh·n quyÕt	2	6	14	1	558510961	2026-06-12 01:40:26	4294916607	0	0	0	2	2	1
20260612-014551	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	Vi §µ quyÕt	2	6	15	1	-978021626	2026-06-12 01:40:26	4263429	4294916360	0	0	2	3	1
20260612-014551	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	V¨n V©n quyÕt	2	6	16	1	-1014363429	2026-06-12 01:40:26	3551245	1379877	0	0	2	4	1
20260612-014551	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	La H¸n TrËn quyÕt	2	6	17	1	-1266522215	2026-06-12 01:40:26	597329	4294917407	0	0	2	0	2
20260612-014551	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	§¹i Tu Di Ch­ëng	2	6	18	1	2141036776	2026-06-12 01:40:26	4294917762	0	0	0	2	1	2
20260612-014551	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	V« ¶nh quyÕt	2	6	19	1	1654770185	2026-06-12 01:40:26	4294916483	0	0	0	2	2	2
20260612-014551	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	Long Tr¶o Thñ quyÕt	2	6	20	1	-1782687874	2026-06-12 01:40:26	3934726	0	0	0	2	3	2
20260612-014551	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	Ng­ng ThÇn QuyÕt Lv3	2	150	123	1	188022689	2026-06-12 01:43:54	2048	2048	2048	0	2	4	2
20260612-014551	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	Thæ Linh Phô ThÓ Lv7	2	150	117	1	-253903085	2026-06-12 01:43:54	2048	2048	2048	0	2	0	3
20260612-014551	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	Ng­ng ThÇn QuyÕt Lv3	2	150	123	1	219499216	2026-06-12 01:43:54	2048	2048	2048	0	2	1	3
20260612-014551	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	Ngò Hµnh V« T­íng Lv7	2	150	112	1	1453535249	2026-06-12 01:43:54	2048	2048	2048	0	2	2	3
20260612-014551	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	Ph¸ Kh«ng Tr¶m A¶nh Lv7	2	150	118	1	1323738883	2026-06-12 01:43:54	2048	2048	2048	0	2	3	3
20260612-014551	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	Ph¸ Kh«ng Tr¶m A¶nh Lv7	2	150	118	1	-1319438976	2026-06-12 01:43:54	2048	2048	2048	0	2	4	3
20260612-014551	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	¢m Phong Thùc Cèt Lv7	2	150	110	1	1141098794	2026-06-12 01:43:54	2048	2048	2048	0	2	0	4
20260612-014551	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	¢m Phong Thùc Cèt Lv7	2	150	110	1	333698096	2026-06-12 01:43:54	2048	2048	2048	0	2	1	4
20260612-014551	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090	AllStar	1000	200	1278	2760			0		0	0	0	0	VËt phÈm Xu	2	1	30230	1000	2091070310	2026-06-12 01:44:22	4294905178	0	0	0	2	2	4
20260612-014551	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	Phông tö Ên	2	0	30005	1	-94553961	2026-06-12 01:44:24	593823	4294904156	0	0	2	3	4
20260612-014551	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	Thanh S­¬ng tr©m	0	108	634	360	-27131856	2026-06-12 01:44:24	4294903920	0	0	0	2	4	4
20260612-014551	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	Thanh S­¬ng ¸o	0	109	634	360	-1657500326	2026-06-12 01:44:24	4294904258	5181266	0	0	2	0	5
20260612-014551	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	Thanh S­¬ng trang	0	110	634	359	1790504063	2026-06-12 01:44:24	4294904090	68021	0	0	2	1	5
20260612-014551	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	Phông 10-H	0	148	138	800	55484342	2026-06-12 01:44:24	926122576	932386016	0	0	2	2	5
20260612-014551	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	Phông 10-C	0	149	142	800	-495739102	2026-06-12 01:44:24	926164129	932719307	0	0	2	3	5
20260612-014551	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	Méc R­¬ng	2	1	30340	1	-1711619075	2026-06-12 01:44:52	2048	2048	2048	0	2	4	5
20260612-014551	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	NhÉn V« Cùc	0	102	31130	100	-1475247737	2026-06-12 01:45:06	925239855	925306650	0	0	2	0	6
20260612-014551	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	Minh Tinh Chi Giíi	0	102	31131	100	2022824163	2026-06-12 01:45:06	925240954	925305373	0	0	2	1	6
20260612-014551	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	Thiªn H¹ V« Song Kh«i	0	103	30207	200	424859205	2026-06-12 01:45:12	0	0	0	15	2	2	6
20260612-014551	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	Thiªn H¹ V« Song Gi¸p	0	100	30207	200	602665322	2026-06-12 01:45:12	0	0	0	15	2	3	6
20260612-014551	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	Thiªn H¹ V« Song Trang	0	101	30207	200	460253156	2026-06-12 01:45:12	0	0	0	15	2	4	6
20260612-014551	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	NhÉn V« Cùc	0	102	31130	100	1776763612	2026-06-12 01:45:24	925241278	925304886	0	0	2	0	7
20260612-014551	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	Minh Tinh Chi Giíi	0	102	31131	100	-619967000	2026-06-12 01:45:24	925239653	925305356	0	0	2	1	7
20260612-014551	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	Thiªn H¹ V« Song Kh«i	0	103	30207	200	-456557724	2026-06-12 01:45:29	0	0	0	15	2	2	7
20260612-014551	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	Thiªn H¹ V« Song Gi¸p	0	100	30207	200	-2116685542	2026-06-12 01:45:29	0	0	0	15	2	3	7
20260612-014551	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	Thiªn H¹ V« Song Trang	0	101	30207	200	192678164	2026-06-12 01:45:29	0	0	0	15	2	0	8
20260612-014551	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	V« Song ChiÕn ThÇn Kh«i	0	103	30651	200	334636275	2026-06-12 01:45:33	0	0	0	15	2	1	8
20260612-014551	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	V« Song ChiÕn ThÇn Gi¸p	0	100	30651	200	320317436	2026-06-12 01:45:33	0	0	0	15	2	2	8
20260612-014551	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	V« Song ChiÕn ThÇn Tran	0	101	30651	200	92398726	2026-06-12 01:45:33	0	0	0	15	2	3	8
20260612-014551	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	[BÝ §iÓn] MËt TÞch TiÒm	0	107	30046	0	-1897777148	2026-06-12 01:40:11	1175585536	1331037188	134480897	0	2	4	11
20260612-014551	ItemAdd	3086646439	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	Vâ L©m 2 Shiina	2	1	50001	1	1926749261	2026-06-12 01:45:51	4460478	4294904055	0	0	-1	-1	-1
20260612-014611	ItemAdd	1324356344	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	Phi Phong Tinh Huy	0	152	38	100	670668808	2026-06-12 01:46:11	0	0	0	15	-1	-1	-1
20260612-014611	ItemAdd	1324356344	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	Huy Ch­¬ng Tinh Huy	0	153	38	100	85985193	2026-06-12 01:46:11	0	0	0	15	-1	-1	-1
20260612-014611	ItemAdd	1324356344	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	Giµy Tinh Huy	0	154	38	100	891905674	2026-06-12 01:46:11	0	0	0	15	-1	-1	-1
20260612-014611	ItemAdd	1324356344	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	Phi Phong NguyÖt KhuyÕt	0	152	40	100	378323923	2026-06-12 01:46:11	0	0	0	15	-1	-1	-1
20260612-014611	ItemAdd	1324356344	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	Huy Ch­¬ng NguyÖt KhuyÕ	0	153	40	100	-237039012	2026-06-12 01:46:11	0	0	0	15	-1	-1	-1
20260612-014611	ItemAdd	1324356344	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	Giµy NguyÖt KhuyÕt	0	154	40	100	-1984793006	2026-06-12 01:46:11	0	0	0	15	-1	-1	-1
20260612-014611	ItemAdd	1324356344	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	Phi Phong Háa S¸t	0	152	39	100	-1518530036	2026-06-12 01:46:11	0	0	0	15	-1	-1	-1
20260612-014611	ItemAdd	1324356344	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	Huy Ch­¬ng Háa S¸t	0	153	39	100	-904830723	2026-06-12 01:46:11	0	0	0	15	-1	-1	-1
20260612-014611	ItemAdd	1324356344	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	Giµy Háa S¸t	0	154	39	100	1415702607	2026-06-12 01:46:11	0	0	0	15	-1	-1	-1
20260612-014648	ItemAdd	1990807953	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	Ph¸ Hån LÖnh (§Çu)	2	1	31529	1	-449662551	2026-06-12 01:46:48	4294904659	0	0	0	-1	-1	-1
20260612-014648	ItemAdd	1990807953	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	Ph¸ Hån LÖnh (¸o)	2	1	31530	1	-1118621794	2026-06-12 01:46:48	4294904141	0	0	0	-1	-1	-1
20260612-014648	ItemAdd	1990807953	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	Ph¸ Hån LÖnh (QuÇn)	2	1	31531	1	-1877072200	2026-06-12 01:46:48	4294905406	0	0	0	-1	-1	-1
20260612-014648	ItemAdd	1990807953	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	Ph¸ Hån LÖnh (Vò KhÝ)	2	1	31532	1	-1954947550	2026-06-12 01:46:48	199161	0	0	0	-1	-1	-1
20260612-014648	ItemAdd	1990807953	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	Ph¸ Hån LÖnh (Trang Søc	2	1	31533	1	1923691612	2026-06-12 01:46:48	4294905459	0	0	0	-1	-1	-1
20260612-014648	ItemAdd	1990807953	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	Ph¸ Hån LÖnh (Trang Søc	2	1	31533	1	-1582531187	2026-06-12 01:46:48	4294904616	0	0	0	-1	-1	-1
20260612-014755	ItemConsume	ExpendIdx	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	Ph¸ Hån LÖnh (§Çu)	2	1	31529	1	-449662551	2026-06-12 01:46:48	4294904659	0	0	0	2	0	2
20260612-014755	ItemAdd	3632489766	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	MÆt N¹ Ph¸ Hån	0	103	32347	360	-1812119247	2026-06-12 01:47:55	0	0	0	0	-1	-1	-1
20260612-014805	ItemAdd	2013860751	rage02	ServeR_Anh	1090	AllStar	1	200	1283	2755			0		0	0	0	0	Méc R­¬ng	2	1	30340	1	617796398	2026-06-12 01:48:05	2048	2048	2048	0	-1	-1	-1
20260612-014909	ItemConsume	ExpendIdx	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	Ph¸ Hån LÖnh (Trang Søc	2	1	31533	1	-1582531187	2026-06-12 01:46:48	4294904616	0	0	0	2	0	3
20260612-014909	ItemAdd	3632489766	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	NhÉn Ph¸ Hån	0	102	32160	100	991202320	2026-06-12 01:49:09	0	0	0	0	-1	-1	-1
20260612-014944	ItemConsume	ExpendIdx	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	Ph¸ Hån LÖnh (Trang Søc	2	1	31533	1	1923691612	2026-06-12 01:46:48	4294905459	0	0	0	2	4	2
20260612-014944	ItemAdd	3632489766	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	D©y §eo NhiÕp T©m	0	102	32161	100	-35510324	2026-06-12 01:49:44	0	0	0	0	-1	-1	-1
20260612-015032	ItemConsume	ExpendIdx	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	Ph¸ Hån LÖnh (¸o)	2	1	31530	1	-1118621794	2026-06-12 01:46:48	4294904141	0	0	0	2	1	2
20260612-015032	ItemAdd	3632489766	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	A¸o Ph¸ Hån	0	100	32347	360	-1024806202	2026-06-12 01:50:32	0	0	0	0	-1	-1	-1
20260612-015143	ItemConsume	ExpendIdx	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	Ph¸ Hån LÖnh (Vò KhÝ)	2	1	31532	1	-1954947550	2026-06-12 01:46:48	199161	0	0	0	2	3	2
20260612-015143	ItemAdd	3632489766	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	Ph¸ Hån NghÞch Phong Cù	0	0	15302	300	1915294044	2026-06-12 01:51:43	0	0	0	0	-1	-1	-1
20260612-015203	ItemConsume	ExpendIdx	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	Ph¸ Hån LÖnh (QuÇn)	2	1	31531	1	-1877072200	2026-06-12 01:46:48	4294905406	0	0	0	2	2	2
20260612-015203	ItemAdd	3632489766	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	QuÇn Ph¸ Hån	0	101	32347	360	91668470	2026-06-12 01:52:03	0	0	0	0	-1	-1	-1
20260612-015239	large_str	AddItem[/script/ksgvn/item/item_test_card.lua|book_ShowCommonMenu]			0		1216929321	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20260612-015239	ItemAdd	1216929321	rage01	MaJas_ServeR	1090	AllStar	1	200	1278	2760			0		0	0	0	0	Chiªm Y Phæ	0	107	66	0	1241185873	2026-06-12 01:52:39	101123076	101122819	131585	0	-1	-1	-1
